,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
10,287379.706392,604.8993358672786,-85.75393076919212,724.8426704259292,582.2557357559996,8893.477992867762,0.0,4.617034674975005,251.0
11,225.90313600000002,16.95962281523046,73.87756122693304,21.13702625341661,14.06174345482921,62.44275378050403,6.0,80.01459854014598,145.0
12,235.38447200000002,17.311869279976865,38.417747913367656,18.56923467639472,16.253779513955983,60.06259490855187,20.0,151.8309982486865,254.0
13,343.38925600000005,20.909729313799982,87.50209595246965,24.985432343835445,18.8928648109601,85.34970701221697,5.0,106.87094837935174,205.0
14,228.58264400000002,17.05990801795015,-61.01082374178942,19.782988226440622,15.03776744443025,66.29507152440833,6.0,78.23534715960325,142.0
15,305.05168000000003,19.707964434814077,5.326862026184663,25.730544492894197,15.251592255317142,71.78870082318664,10.0,118.01283783783784,199.0
16,270.424192,18.55572081885946,23.320406758434974,21.669016121913756,16.495353118759972,70.38107152440834,10.0,130.17073170731706,234.0
17,192.92457600000003,15.67288101513134,-17.999647454415364,20.29529988268081,12.470654257254212,59.654224207330174,23.0,179.9551282051282,255.0
18,297.21927200000005,19.453311557876116,88.74880438456607,23.656464171477317,16.2643348013625,69.81691265245618,32.0,116.67337031900139,225.0
19,186.947212,15.42817497620467,-86.48117660751579,19.413146376846687,12.6798473195343,63.97944222563004,7.0,89.2954796030871,156.0
20,243.21688000000003,17.597538167684327,-46.35812277624573,20.150312298289183,16.54624092255437,76.36373349087566,8.0,80.87542372881356,155.0
21,218.276844,16.67089408162586,87.57400405329594,21.024224860221253,13.336747773142555,61.75507152440834,5.0,83.26345609065156,155.0
22,195.39796800000002,15.773028238689486,-77.56334176393497,18.46662407566589,14.584251356984357,68.87941574697135,7.0,70.02848101265823,124.0
23,262.7979,18.29220267090207,-56.32060936833933,24.042455661767306,14.45331828855441,77.86815714941473,11.0,71.54823529411765,139.0
24,195.39796800000002,15.773028238689486,-76.4366223930881,22.388379704265986,11.579568832246709,62.066647865869264,16.0,90.39978902953587,140.0
25,222.60528000000002,16.835374820978696,-3.139775078611392,18.692854613096646,16.111697260318177,68.07880673782142,10.0,146.21574074074073,255.0
26,292.478604,19.29754711360322,77.38181866955031,22.460145482438236,17.389543903561783,72.66720391770181,18.0,113.99295278365045,204.0
27,193.74904,15.706334374464172,29.127386022059714,20.089148158792906,12.783923028336751,63.5415746189235,9.0,91.52127659574468,148.0
28,190.86341600000003,15.588933539355345,-75.14381760207291,18.558293353573237,13.155166919558546,54.6924889939171,35.0,95.33153347732181,147.0
29,235.17835600000004,17.304287992431355,49.23024940673424,25.49297220415136,13.082201916958578,73.54570701221697,33.0,128.26730937773883,225.0
